Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Segment,Region,State,City,Category,Sub_Category,Quantity,Discount,Sales,Profit
1846,ORD-2022-04976,2022-11-26,2022-11-28,Same Day,Consumer,East,West Bengal,Kolkata,Clothing,Men,4,0.05,20129.18,2265.94
1847,ORD-2022-03607,2022-11-26,2022-12-03,Standard Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Paper,2,0.15,2182.33,127.03
1848,ORD-2022-03666,2022-11-26,2022-11-27,Second Class,Consumer,West,Maharashtra,Mumbai,Electronics,Laptops,12,0.0,208132.31,5105.05
1849,ORD-2022-04829,2022-11-26,2022-12-02,First Class,Consumer,East,Assam,Guwahati,Clothing,Women,10,0.0,48261.38,13291.69
1850,ORD-2022-00255,2022-11-26,2022-11-29,First Class,Consumer,West,Maharashtra,Pune,Electronics,Mobiles,11,0.0,105699.08,934.15
1851,ORD-2022-02328,2022-11-26,2022-11-28,Standard Class,Corporate,West,Maharashtra,Pune,Office Supplies,Binders,4,0.15,4277.27,349.77
1852,ORD-2022-02517,2022-11-27,2022-12-04,First Class,Consumer,West,Gujarat,Ahmedabad,Home Appliances,Kitchen,2,0.0,16169.23,1376.87
1853,ORD-2022-04300,2022-11-27,2022-12-01,Standard Class,Consumer,East,West Bengal,Kolkata,Office Supplies,Stationery,1,0.05,1333.13,143.24
1854,ORD-2022-05428,2022-11-27,2022-11-30,Standard Class,Small Business,North,Delhi,Delhi,Electronics,Laptops,3,0.1,77453.62,3779.28
1855,ORD-2022-03457,2022-11-27,2022-12-02,Standard Class,Consumer,North,Delhi,Delhi,Clothing,Kids,12,0.15,8096.81,1702.97
1856,ORD-2022-00479,2022-11-27,2022-11-30,Standard Class,Consumer,West,Maharashtra,Mumbai,Office Supplies,Binders,12,0.0,6494.03,2368.59
1857,ORD-2022-02237,2022-11-27,2022-12-01,Same Day,Consumer,North,Delhi,Delhi,Home Appliances,Lighting,3,0.0,49880.15,4033.13
1858,ORD-2022-01524,2022-11-27,2022-11-30,Standard Class,Small Business,South,Tamil Nadu,Chennai,Clothing,Kids,7,0.05,5004.98,687.85
1859,ORD-2022-00742,2022-11-27,2022-11-30,Standard Class,Small Business,South,Tamil Nadu,Chennai,Clothing,Footwear,6,0.15,2502.36,170.72
1860,ORD-2022-02869,2022-11-27,2022-11-28,First Class,Consumer,East,Bihar,Patna,Office Supplies,Binders,2,0.0,3854.32,817.46
1861,ORD-2022-05115,2022-11-28,2022-12-01,Second Class,Consumer,East,Odisha,Bhubaneswar,Furniture,Chairs,3,0.0,56118.06,-1574.16
1862,ORD-2022-00404,2022-11-28,2022-12-04,Second Class,Consumer,East,Odisha,Bhubaneswar,Clothing,Men,8,0.2,17766.88,2182.11
1863,ORD-2022-02134,2022-11-28,2022-12-05,First Class,Consumer,North,Delhi,Delhi,Clothing,Footwear,9,0.0,40490.62,10345.71
1864,ORD-2022-00121,2022-11-29,2022-12-03,Second Class,Consumer,West,Maharashtra,Pune,Clothing,Women,10,0.1,42394.85,9219.27
1865,ORD-2022-05751,2022-11-29,2022-11-30,Second Class,Consumer,East,Assam,Guwahati,Clothing,Kids,9,0.15,35926.51,5111.79
1866,ORD-2022-01302,2022-11-29,2022-12-02,Second Class,Consumer,East,West Bengal,Kolkata,Electronics,Cameras,6,0.1,46940.64,5141.06
1867,ORD-2022-01324,2022-11-29,2022-12-04,Standard Class,Consumer,East,Assam,Guwahati,Office Supplies,Labels,7,0.05,4655.63,857.52
1868,ORD-2022-03410,2022-11-29,2022-12-01,Standard Class,Consumer,South,Karnataka,Bengaluru,Clothing,Women,8,0.0,16152.06,5537.12
1869,ORD-2022-03260,2022-11-29,2022-11-30,Second Class,Consumer,South,Tamil Nadu,Chennai,Home Appliances,Kitchen,2,0.1,21302.17,2474.89
1870,ORD-2022-01218,2022-11-29,2022-12-01,Standard Class,Consumer,North,Delhi,Delhi,Furniture,Storage,10,0.0,221102.8,-720.87
1871,ORD-2022-01620,2022-11-29,2022-12-02,Standard Class,Corporate,North,Rajasthan,Jaipur,Electronics,Cameras,3,0.1,36771.57,4372.39
1872,ORD-2022-05378,2022-11-29,2022-12-01,Second Class,Corporate,South,Kerala,Kochi,Office Supplies,Stationery,5,0.0,1993.27,89.77
1873,ORD-2022-00413,2022-11-29,2022-12-04,Second Class,Consumer,North,Uttar Pradesh,Lucknow,Home Appliances,Cleaning,5,0.2,63866.85,-7156.08
1874,ORD-2022-05233,2022-11-29,2022-12-06,First Class,Corporate,West,Maharashtra,Nagpur,Electronics,Laptops,12,0.15,41823.92,-1604.44
1875,ORD-2022-00494,2022-11-30,2022-12-02,Standard Class,Corporate,West,Maharashtra,Nagpur,Clothing,Footwear,9,0.0,36624.94,6164.82
1876,ORD-2022-00648,2022-11-30,2022-12-05,Standard Class,Consumer,East,West Bengal,Kolkata,Home Appliances,Lighting,7,0.1,33772.06,903.14
1877,ORD-2022-02926,2022-12-01,2022-12-06,Second Class,Consumer,South,Karnataka,Bengaluru,Clothing,Kids,12,0.05,16797.86,3529.81
1878,ORD-2022-01423,2022-12-01,2022-12-06,Standard Class,Corporate,South,Tamil Nadu,Chennai,Home Appliances,Cooling,7,0.3,62019.72,-5699.44
1879,ORD-2022-05588,2022-12-02,2022-12-04,Second Class,Consumer,South,Kerala,Kochi,Office Supplies,Paper,10,0.0,6577.72,102.95
1880,ORD-2022-00927,2022-12-02,2022-12-05,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Storage,11,0.05,196044.0,-15396.38
1881,ORD-2022-05386,2022-12-02,2022-12-03,Standard Class,Consumer,South,Kerala,Kochi,Electronics,Accessories,8,0.0,45399.76,4603.16
1882,ORD-2022-02795,2022-12-02,2022-12-09,First Class,Corporate,South,Karnataka,Bengaluru,Furniture,Chairs,9,0.0,193042.43,-4224.99
1883,ORD-2022-04979,2022-12-03,2022-12-07,Standard Class,Corporate,South,Telangana,Hyderabad,Electronics,Cameras,3,0.0,72856.18,8988.72
1884,ORD-2022-02888,2022-12-03,2022-12-09,Standard Class,Consumer,East,Assam,Guwahati,Clothing,Footwear,8,0.1,21262.77,5385.87
1885,ORD-2022-01589,2022-12-03,2022-12-07,First Class,Corporate,West,Maharashtra,Nagpur,Electronics,Accessories,12,0.05,127300.37,3226.38
1886,ORD-2022-03432,2022-12-03,2022-12-07,First Class,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Binders,11,0.0,5370.67,1400.53
1887,ORD-2022-02617,2022-12-04,2022-12-07,Standard Class,Consumer,West,Maharashtra,Pune,Office Supplies,Labels,6,0.0,9479.49,1288.73
1888,ORD-2022-04013,2022-12-04,2022-12-09,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Mobiles,12,0.15,291461.44,-9938.71
1889,ORD-2022-03322,2022-12-04,2022-12-11,Standard Class,Consumer,West,Maharashtra,Pune,Office Supplies,Paper,7,0.0,3706.1,466.06
1890,ORD-2022-03752,2022-12-04,2022-12-09,Second Class,Small Business,East,Odisha,Bhubaneswar,Clothing,Kids,11,0.0,27059.39,6487.39
1891,ORD-2022-05085,2022-12-04,2022-12-07,First Class,Consumer,North,Delhi,Delhi,Furniture,Storage,3,0.2,49787.85,-3117.83
1892,ORD-2022-03222,2022-12-04,2022-12-06,Second Class,Small Business,South,Karnataka,Bengaluru,Clothing,Men,2,0.0,7737.73,2053.98
1893,ORD-2022-05837,2022-12-05,2022-12-11,Standard Class,Corporate,East,Bihar,Patna,Office Supplies,Labels,10,0.15,13958.55,-129.54
1894,ORD-2022-03703,2022-12-05,2022-12-07,First Class,Corporate,North,Uttar Pradesh,Lucknow,Home Appliances,Lighting,11,0.05,90771.07,1.88
1895,ORD-2022-02728,2022-12-05,2022-12-10,First Class,Consumer,North,Delhi,Delhi,Furniture,Bookcases,7,0.0,169353.03,10243.92
1896,ORD-2022-02167,2022-12-05,2022-12-07,Standard Class,Consumer,South,Karnataka,Bengaluru,Home Appliances,Lighting,6,0.05,27060.24,171.79
1897,ORD-2022-03728,2022-12-05,2022-12-07,Same Day,Consumer,North,Rajasthan,Jaipur,Electronics,Cameras,8,0.2,88661.17,5690.83
1898,ORD-2022-05562,2022-12-05,2022-12-10,Standard Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Paper,10,0.0,3967.6,707.92
1899,ORD-2022-05693,2022-12-06,2022-12-12,First Class,Corporate,West,Gujarat,Ahmedabad,Home Appliances,Cooling,11,0.05,84329.5,6316.18
1900,ORD-2022-02065,2022-12-06,2022-12-10,Standard Class,Corporate,North,Chandigarh,Chandigarh,Electronics,Mobiles,8,0.0,163927.46,19002.76
1901,ORD-2022-04514,2022-12-06,2022-12-10,First Class,Small Business,North,Rajasthan,Jaipur,Electronics,Mobiles,10,0.05,52042.43,981.74
1902,ORD-2022-03451,2022-12-06,2022-12-10,Standard Class,Consumer,East,Assam,Guwahati,Home Appliances,Lighting,1,0.05,15395.87,405.55
1903,ORD-2022-05444,2022-12-06,2022-12-09,Standard Class,Small Business,North,Uttar Pradesh,Lucknow,Home Appliances,Cleaning,9,0.0,66778.33,3174.61
1904,ORD-2022-00956,2022-12-06,2022-12-08,Standard Class,Consumer,West,Maharashtra,Mumbai,Electronics,Cameras,4,0.15,36000.79,3313.43
1905,ORD-2022-02254,2022-12-07,2022-12-14,Second Class,Small Business,North,Chandigarh,Chandigarh,Clothing,Women,8,0.0,40019.45,8775.25
1906,ORD-2022-04683,2022-12-07,2022-12-12,Second Class,Consumer,South,Tamil Nadu,Chennai,Furniture,Bookcases,3,0.2,4529.25,-143.75
1907,ORD-2022-02446,2022-12-07,2022-12-14,First Class,Consumer,South,Telangana,Hyderabad,Office Supplies,Binders,10,0.3,516.53,23.66
1908,ORD-2022-01793,2022-12-08,2022-12-11,Second Class,Consumer,West,Maharashtra,Nagpur,Clothing,Kids,11,0.0,55098.93,11592.38
1909,ORD-2022-04611,2022-12-08,2022-12-11,Standard Class,Small Business,East,West Bengal,Kolkata,Furniture,Storage,2,0.0,31761.52,-505.95
1910,ORD-2022-04420,2022-12-08,2022-12-09,Standard Class,Consumer,West,Gujarat,Ahmedabad,Electronics,Laptops,2,0.05,36448.04,-2117.66
1911,ORD-2022-01935,2022-12-08,2022-12-15,Same Day,Corporate,East,Bihar,Patna,Clothing,Men,8,0.1,37421.89,12299.1
1912,ORD-2022-01347,2022-12-08,2022-12-09,Standard Class,Consumer,West,Maharashtra,Mumbai,Electronics,Laptops,5,0.0,17088.72,-909.72
1913,ORD-2022-02780,2022-12-09,2022-12-10,Standard Class,Consumer,North,Chandigarh,Chandigarh,Clothing,Footwear,8,0.3,16289.58,1608.86
1914,ORD-2022-00423,2022-12-09,2022-12-14,Second Class,Corporate,North,Chandigarh,Chandigarh,Clothing,Women,6,0.1,10689.59,1657.55
1915,ORD-2022-00505,2022-12-09,2022-12-10,Second Class,Small Business,West,Maharashtra,Nagpur,Electronics,Cameras,1,0.0,32747.21,1996.32
1916,ORD-2022-05241,2022-12-09,2022-12-15,Standard Class,Consumer,West,Maharashtra,Pune,Furniture,Tables,1,0.15,19822.89,-2004.48
1917,ORD-2022-02311,2022-12-09,2022-12-11,Standard Class,Corporate,East,West Bengal,Kolkata,Office Supplies,Labels,1,0.2,930.41,56.53
1918,ORD-2022-05757,2022-12-10,2022-12-15,First Class,Consumer,North,Chandigarh,Chandigarh,Home Appliances,Cleaning,2,0.1,20774.3,1334.24
1919,ORD-2022-05030,2022-12-10,2022-12-17,Same Day,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Men,8,0.3,17265.33,1223.6
1920,ORD-2022-05406,2022-12-10,2022-12-12,Standard Class,Corporate,West,Maharashtra,Pune,Electronics,Cameras,9,0.05,91106.12,6867.25
1921,ORD-2022-04278,2022-12-10,2022-12-11,Standard Class,Corporate,West,Gujarat,Ahmedabad,Clothing,Women,6,0.0,3626.15,587.45
1922,ORD-2022-05393,2022-12-10,2022-12-14,Standard Class,Consumer,East,Assam,Guwahati,Clothing,Men,5,0.1,24590.52,4332.15
1923,ORD-2022-01421,2022-12-10,2022-12-12,Standard Class,Consumer,South,Telangana,Hyderabad,Home Appliances,Cleaning,6,0.15,31257.39,1165.83
1924,ORD-2022-02530,2022-12-10,2022-12-17,Standard Class,Consumer,North,Rajasthan,Jaipur,Home Appliances,Lighting,8,0.3,40120.73,-5530.78
1925,ORD-2022-02830,2022-12-10,2022-12-16,Standard Class,Consumer,West,Maharashtra,Mumbai,Office Supplies,Binders,4,0.05,4663.44,620.28
1926,ORD-2022-01492,2022-12-11,2022-12-12,Standard Class,Small Business,West,Maharashtra,Nagpur,Electronics,Cameras,11,0.1,251121.81,51101.27
1927,ORD-2022-03363,2022-12-11,2022-12-12,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Home Appliances,Cooling,12,0.0,52780.38,-1458.51
1928,ORD-2022-05356,2022-12-11,2022-12-13,Standard Class,Consumer,East,Bihar,Patna,Electronics,Accessories,9,0.1,212303.27,22014.71
1929,ORD-2022-05102,2022-12-11,2022-12-12,Standard Class,Corporate,North,Delhi,Delhi,Office Supplies,Stationery,1,0.0,1782.38,374.48
1930,ORD-2022-01069,2022-12-12,2022-12-19,Second Class,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Binders,10,0.0,8730.45,1326.49
1931,ORD-2022-04997,2022-12-12,2022-12-17,Standard Class,Consumer,North,Rajasthan,Jaipur,Office Supplies,Labels,9,0.2,2868.93,351.97
1932,ORD-2022-02498,2022-12-12,2022-12-14,Standard Class,Corporate,North,Delhi,Delhi,Clothing,Women,11,0.05,44934.69,8008.01
1933,ORD-2022-04606,2022-12-13,2022-12-18,Standard Class,Corporate,West,Maharashtra,Mumbai,Electronics,Laptops,7,0.0,242284.24,20540.72
1934,ORD-2022-00731,2022-12-13,2022-12-16,Standard Class,Consumer,East,Bihar,Patna,Electronics,Accessories,5,0.0,173103.66,19344.46
1935,ORD-2022-04243,2022-12-13,2022-12-16,First Class,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Binders,10,0.0,17484.4,2528.36
1936,ORD-2022-05703,2022-12-13,2022-12-17,Standard Class,Consumer,North,Delhi,Delhi,Furniture,Tables,6,0.0,84851.86,-1399.87
1937,ORD-2022-05636,2022-12-13,2022-12-16,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Men,4,0.0,16704.57,4383.65
1938,ORD-2022-03617,2022-12-13,2022-12-17,Same Day,Corporate,South,Telangana,Hyderabad,Electronics,Mobiles,10,0.15,171201.03,-5846.21
1939,ORD-2022-02738,2022-12-13,2022-12-15,First Class,Consumer,East,Assam,Guwahati,Electronics,Cameras,5,0.1,66132.45,4665.0
1940,ORD-2022-02476,2022-12-14,2022-12-17,Standard Class,Consumer,South,Kerala,Kochi,Electronics,Cameras,10,0.0,171164.05,24526.74
1941,ORD-2022-05188,2022-12-14,2022-12-16,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Men,10,0.0,24847.47,5785.2
1942,ORD-2022-01482,2022-12-14,2022-12-15,Standard Class,Consumer,East,Assam,Guwahati,Electronics,Mobiles,8,0.1,249701.96,6899.27
1943,ORD-2022-02238,2022-12-14,2022-12-16,First Class,Corporate,South,Karnataka,Bengaluru,Clothing,Kids,11,0.0,53628.3,8728.74
1944,ORD-2022-05093,2022-12-14,2022-12-21,Second Class,Consumer,East,Bihar,Patna,Electronics,Laptops,7,0.1,161107.1,-5399.91
1945,ORD-2022-02213,2022-12-14,2022-12-19,First Class,Consumer,East,Assam,Guwahati,Electronics,Laptops,11,0.1,291047.75,29960.45
1946,ORD-2022-01034,2022-12-15,2022-12-22,Standard Class,Corporate,East,Odisha,Bhubaneswar,Home Appliances,Cooling,10,0.0,16864.66,2004.06
1947,ORD-2022-01707,2022-12-15,2022-12-20,First Class,Corporate,North,Chandigarh,Chandigarh,Clothing,Kids,6,0.0,9908.95,2579.84
1948,ORD-2022-00401,2022-12-15,2022-12-20,Second Class,Small Business,West,Maharashtra,Pune,Clothing,Women,9,0.05,25257.77,2508.96
1949,ORD-2022-02248,2022-12-16,2022-12-18,Second Class,Corporate,South,Tamil Nadu,Chennai,Electronics,Cameras,5,0.2,29284.33,-2337.44
1950,ORD-2022-03485,2022-12-16,2022-12-20,First Class,Consumer,East,Bihar,Patna,Electronics,Accessories,2,0.0,58194.97,2290.79
1951,ORD-2022-00214,2022-12-16,2022-12-22,Standard Class,Consumer,North,Rajasthan,Jaipur,Electronics,Cameras,5,0.2,136890.86,5350.17
1952,ORD-2022-04906,2022-12-16,2022-12-21,Standard Class,Corporate,East,West Bengal,Kolkata,Clothing,Women,4,0.0,7380.41,2034.74
1953,ORD-2022-01037,2022-12-16,2022-12-21,Standard Class,Corporate,South,Karnataka,Bengaluru,Electronics,Cameras,10,0.2,183831.23,-13520.04
1954,ORD-2022-05289,2022-12-16,2022-12-18,Same Day,Small Business,West,Maharashtra,Mumbai,Electronics,Mobiles,6,0.2,106075.15,-3851.52
1955,ORD-2022-02882,2022-12-16,2022-12-21,Second Class,Small Business,South,Telangana,Hyderabad,Office Supplies,Stationery,7,0.0,5383.23,284.01
1956,ORD-2022-01074,2022-12-17,2022-12-19,Standard Class,Consumer,South,Karnataka,Bengaluru,Furniture,Chairs,4,0.1,33811.15,-4969.55
1957,ORD-2022-04392,2022-12-17,2022-12-18,First Class,Consumer,East,Bihar,Patna,Office Supplies,Paper,1,0.15,726.19,111.98
1958,ORD-2022-00857,2022-12-17,2022-12-18,Standard Class,Corporate,North,Rajasthan,Jaipur,Clothing,Footwear,9,0.0,26000.32,4421.58
1959,ORD-2022-02009,2022-12-17,2022-12-23,Standard Class,Consumer,North,Chandigarh,Chandigarh,Clothing,Women,9,0.3,32386.42,3548.09
1960,ORD-2022-05088,2022-12-17,2022-12-22,Same Day,Consumer,West,Maharashtra,Mumbai,Electronics,Laptops,2,0.0,60895.25,7934.73
1961,ORD-2022-05536,2022-12-17,2022-12-19,Standard Class,Consumer,West,Maharashtra,Pune,Electronics,Accessories,11,0.3,235603.02,23573.03
1962,ORD-2022-01131,2022-12-18,2022-12-19,Second Class,Corporate,South,Kerala,Kochi,Electronics,Cameras,2,0.1,27064.69,1875.08
1963,ORD-2022-00964,2022-12-18,2022-12-25,Standard Class,Consumer,East,Odisha,Bhubaneswar,Electronics,Laptops,5,0.0,92543.86,13191.22
1964,ORD-2022-02727,2022-12-18,2022-12-25,Standard Class,Small Business,West,Maharashtra,Pune,Clothing,Kids,9,0.05,24855.34,6355.21
1965,ORD-2022-03040,2022-12-18,2022-12-21,Standard Class,Small Business,East,West Bengal,Kolkata,Home Appliances,Kitchen,6,0.05,38418.62,1636.76
1966,ORD-2022-02672,2022-12-19,2022-12-22,First Class,Small Business,West,Maharashtra,Nagpur,Office Supplies,Labels,2,0.15,430.92,60.3
1967,ORD-2022-05180,2022-12-19,2022-12-24,Standard Class,Consumer,South,Karnataka,Bengaluru,Clothing,Kids,3,0.1,14107.19,2411.51
1968,ORD-2022-04229,2022-12-19,2022-12-24,Second Class,Consumer,West,Maharashtra,Pune,Electronics,Accessories,6,0.15,20140.06,837.72
1969,ORD-2022-01444,2022-12-20,2022-12-23,Second Class,Corporate,West,Maharashtra,Mumbai,Home Appliances,Lighting,12,0.15,58651.36,-4270.4
1970,ORD-2022-00903,2022-12-20,2022-12-22,Standard Class,Consumer,East,Assam,Guwahati,Home Appliances,Cleaning,10,0.0,51634.06,4219.78
1971,ORD-2022-05035,2022-12-20,2022-12-23,Second Class,Small Business,West,Maharashtra,Pune,Furniture,Tables,12,0.0,224177.93,5143.55
1972,ORD-2022-05376,2022-12-20,2022-12-22,Standard Class,Consumer,East,Assam,Guwahati,Home Appliances,Cooling,10,0.2,46198.12,1126.33
1973,ORD-2022-01134,2022-12-20,2022-12-21,Standard Class,Consumer,South,Kerala,Kochi,Home Appliances,Cooling,1,0.15,1985.09,63.94
1974,ORD-2022-03637,2022-12-20,2022-12-23,Same Day,Consumer,West,Maharashtra,Mumbai,Office Supplies,Labels,6,0.1,1308.23,143.45
1975,ORD-2022-00581,2022-12-20,2022-12-26,Standard Class,Consumer,South,Kerala,Kochi,Electronics,Mobiles,12,0.15,141143.43,6395.18
1976,ORD-2022-01169,2022-12-20,2022-12-25,Second Class,Small Business,West,Maharashtra,Mumbai,Furniture,Tables,9,0.0,165770.68,2600.16
1977,ORD-2022-05281,2022-12-20,2022-12-21,Same Day,Consumer,North,Rajasthan,Jaipur,Clothing,Women,11,0.15,28843.08,3072.8
1978,ORD-2022-01287,2022-12-21,2022-12-28,Standard Class,Consumer,South,Tamil Nadu,Chennai,Electronics,Mobiles,2,0.05,26081.67,-917.35
1979,ORD-2022-03435,2022-12-21,2022-12-25,Same Day,Corporate,West,Gujarat,Ahmedabad,Clothing,Women,1,0.0,3399.41,1211.37
1980,ORD-2022-04900,2022-12-22,2022-12-29,Standard Class,Corporate,North,Delhi,Delhi,Clothing,Kids,3,0.15,9236.02,1673.82
1981,ORD-2022-00869,2022-12-22,2022-12-28,First Class,Small Business,North,Chandigarh,Chandigarh,Home Appliances,Cooling,6,0.3,16146.04,-492.25
1982,ORD-2022-02942,2022-12-22,2022-12-26,Standard Class,Corporate,North,Chandigarh,Chandigarh,Clothing,Kids,5,0.1,23881.74,3391.45
1983,ORD-2022-04350,2022-12-22,2022-12-25,Standard Class,Corporate,East,Bihar,Patna,Furniture,Tables,8,0.3,10870.49,-2213.73
1984,ORD-2022-05138,2022-12-22,2022-12-23,Standard Class,Consumer,North,Rajasthan,Jaipur,Electronics,Accessories,4,0.0,9545.7,1372.07
1985,ORD-2022-00629,2022-12-22,2022-12-27,Second Class,Consumer,West,Maharashtra,Mumbai,Furniture,Tables,3,0.15,54224.82,-4970.06
1986,ORD-2022-02799,2022-12-22,2022-12-27,Standard Class,Corporate,North,Delhi,Delhi,Electronics,Cameras,9,0.0,60405.05,4737.1
1987,ORD-2022-03000,2022-12-23,2022-12-27,Second Class,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Stationery,3,0.0,6118.26,1044.29
1988,ORD-2022-00524,2022-12-23,2022-12-26,First Class,Consumer,North,Delhi,Delhi,Electronics,Accessories,9,0.15,72317.51,4283.79
1989,ORD-2022-03515,2022-12-24,2022-12-29,Same Day,Consumer,North,Delhi,Delhi,Electronics,Accessories,11,0.0,297146.99,37466.14
1990,ORD-2022-00376,2022-12-24,2022-12-29,Standard Class,Consumer,South,Telangana,Hyderabad,Furniture,Storage,12,0.05,138912.22,-12646.69
1991,ORD-2022-00395,2022-12-24,2022-12-29,Standard Class,Consumer,West,Maharashtra,Pune,Electronics,Accessories,12,0.15,24424.99,2339.09
1992,ORD-2022-05492,2022-12-24,2022-12-25,Second Class,Corporate,South,Kerala,Kochi,Home Appliances,Lighting,10,0.05,120122.46,13969.93
1993,ORD-2022-00295,2022-12-24,2022-12-28,Standard Class,Consumer,West,Maharashtra,Nagpur,Home Appliances,Kitchen,2,0.05,7986.86,610.36
1994,ORD-2022-03736,2022-12-24,2022-12-29,Standard Class,Consumer,East,West Bengal,Kolkata,Home Appliances,Kitchen,8,0.2,93601.17,-2557.5
1995,ORD-2022-00073,2022-12-24,2022-12-25,Second Class,Small Business,South,Karnataka,Bengaluru,Furniture,Tables,11,0.0,52580.13,-1164.63
1996,ORD-2022-03699,2022-12-24,2022-12-30,First Class,Corporate,North,Chandigarh,Chandigarh,Clothing,Kids,3,0.2,4228.44,744.15
1997,ORD-2022-04815,2022-12-25,2022-12-27,Same Day,Consumer,South,Karnataka,Bengaluru,Electronics,Cameras,9,0.0,268433.25,31793.43
1998,ORD-2022-01436,2022-12-25,2022-12-30,Second Class,Consumer,South,Tamil Nadu,Chennai,Electronics,Accessories,1,0.05,26428.53,2430.23
1999,ORD-2022-03140,2022-12-25,2023-01-01,First Class,Consumer,East,West Bengal,Kolkata,Furniture,Storage,9,0.0,118137.51,-4259.86
2000,ORD-2022-03974,2022-12-25,2022-12-26,Standard Class,Corporate,South,Telangana,Hyderabad,Furniture,Chairs,9,0.0,132053.26,-1954.14
2001,ORD-2022-03114,2022-12-25,2023-01-01,Standard Class,Small Business,East,Bihar,Patna,Home Appliances,Cleaning,12,0.0,87357.91,649.19
2002,ORD-2022-00142,2022-12-25,2022-12-31,Standard Class,Consumer,South,Telangana,Hyderabad,Home Appliances,Cleaning,11,0.15,108035.76,9013.27
2003,ORD-2022-04201,2022-12-25,2023-01-01,Second Class,Consumer,South,Telangana,Hyderabad,Furniture,Chairs,1,0.0,18322.64,-98.59
2004,ORD-2022-00511,2022-12-26,2022-12-27,Standard Class,Consumer,West,Maharashtra,Mumbai,Home Appliances,Lighting,10,0.05,42544.08,3030.3
2005,ORD-2022-02485,2022-12-26,2023-01-01,First Class,Consumer,South,Tamil Nadu,Chennai,Clothing,Kids,4,0.0,21136.85,3953.15
2006,ORD-2022-00877,2022-12-26,2022-12-29,Same Day,Consumer,East,West Bengal,Kolkata,Office Supplies,Paper,8,0.0,6914.9,1029.93
2007,ORD-2022-03161,2022-12-26,2022-12-27,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Cameras,11,0.0,80683.75,5132.28
2008,ORD-2022-01375,2022-12-26,2022-12-28,First Class,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Stationery,3,0.0,4029.32,1080.95
